"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.142989025E1,-4.912796677E0,-3.554820018E0,-2.453302238E0
3.143992825E1,-3.815073740E0,-2.057446908E0,-8.977861691E-1
3.144996525E1,-2.586501811E0,-2.079223108E-1,-1.718980245E0
3.146000325E1,-5.128586271E-1,2.014284516E0,-3.115755226E0
3.147004025E1,1.924348638E-1,3.442962783E0,-3.071678038E0
3.148007725E1,-2.090992822E0,1.239184626E0,-4.073352272E0
3.149011525E1,-3.668380548E0,-5.209030071E0,-5.154777850E0
3.150015225E1,-3.276215103E0,-1.295962727E1,-1.697861856E0
3.151019025E1,-2.586349783E0,-2.050293424E1,4.697301053E0
3.152022725E1,-2.579115900E0,-1.822923742E1,2.260435923E0
3.153026425E1,-1.302461586E0,-4.088693612E0,6.757646425E0
3.154030225E1,8.045378436E-1,7.395993390E0,1.139186128E1
3.155033925E1,2.439692259E-2,1.037969422E1,1.190441534E1
3.156037725E1,-1.365340935E0,8.587439008E0,7.954153978E0
3.157041425E1,-3.730121590E-2,5.384733639E0,-2.022838408E0
3.158045225E1,3.013379543E0,8.036255318E-1,-6.525744098E0
3.159048925E1,6.750751389E0,-3.756105739E0,5.720331073E-2
3.160052625E1,7.886684711E0,-5.379540727E0,8.736040732E0
3.161056425E1,6.909190468E0,-3.894784738E0,9.097659445E0
3.162060125E1,5.537265276E0,-2.113929257E0,5.412033119E0
3.163063925E1,4.646921735E0,-2.695590974E0,3.245414310E0
3.164067625E1,2.971391857E0,-3.432744189E0,2.072460219E0
3.165071325E1,1.407593500E0,-3.241908612E0,9.711068912E-1
3.166075125E1,1.691555451E-1,-2.367850444E0,3.964926767E-1
3.167078825E1,-1.014594790E-1,-2.233589602E-1,6.491767390E-1
3.168082625E1,-2.608166073E-1,1.432681856E0,8.327663004E-1
3.169086325E1,-7.140875570E-2,2.427748151E0,1.586793995E0
3.170090025E1,-3.192399579E-1,3.068694203E0,2.237273494E0
3.171093825E1,-1.035030699E0,3.418237247E0,1.664697765E0
3.172097525E1,-1.750311965E0,3.421902282E0,3.772612575E-1
3.173101325E1,-2.309626794E0,3.365983019E0,-5.316709471E-1
3.174105025E1,-2.727329076E0,3.455254800E0,-5.894554710E-1
3.175108725E1,-2.542713767E0,4.442067166E0,-1.774146971E0
3.176112525E1,-1.816835153E0,5.236831242E0,-3.663212779E0
3.177116225E1,-1.002503150E0,3.995785448E0,-3.904351952E0
3.178120025E1,1.550498866E-1,2.390777376E0,-1.711444938E0
3.179123725E1,1.488365183E0,1.865351840E0,9.759084785E-1
3.180127525E1,2.406066968E0,1.133333066E0,2.405484293E0
3.181131225E1,2.539766185E0,5.916826755E-1,2.194475822E0
3.182134925E1,2.453764753E0,7.002315563E-1,-1.875452759E-1
3.183138725E1,1.635886194E0,-2.337482929E-1,-2.247390200E0
3.184142425E1,-4.348615211E-1,-8.227815950E-1,-4.026010875E0
3.185146225E1,-2.280897962E0,-1.223639218E0,-5.863805373E0
3.186149925E1,-2.691839108E0,-1.445964391E0,-5.096159513E0
3.187153625E1,-1.857515109E0,-1.023935754E0,-3.020655819E0
3.188157425E1,-3.309525521E-1,-1.036032473E0,-1.610495099E0
3.189161125E1,1.723468568E0,-1.661267057E0,-1.965631589E0
3.190164925E1,2.731094683E0,-1.407166945E0,-2.813664969E0
3.191168625E1,3.171000597E0,-1.073966285E0,-2.721507588E0
3.192172325E1,2.956249908E0,-8.559598660E-1,-2.757747461E0
3.193176125E1,1.859686619E0,-3.436385250E-1,-2.247322518E0
3.194179825E1,5.047715624E-1,4.020779371E-2,-1.606166551E0
3.195183625E1,-8.749772041E-1,5.339677334E-2,-9.095886277E-1
3.196187325E1,-2.032569490E0,-3.524964720E-1,-2.194818469E0
3.197191025E1,-2.512421974E0,-2.628474879E0,-3.005306877E0
3.198194825E1,-1.530166050E0,-4.206557692E0,-1.714008504E0
3.199198525E1,8.334906243E-1,-4.245885479E0,-5.478772362E-1
3.200202325E1,2.578086790E0,-4.198375683E0,4.733290373E-1
3.201206025E1,3.835939237E0,-2.951387948E0,1.209001152E0
3.202209725E1,4.687238287E0,-2.300574719E0,1.323694434E0
3.203213525E1,4.879696174E0,-2.765492098E0,9.999194118E-1
3.204217225E1,4.255931873E0,-4.054141830E0,5.694304385E-1
3.205221025E1,3.760849001E0,-4.552983584E0,1.205537920E0
3.206224725E1,3.345226573E0,-4.454397190E0,2.248812827E0
3.207228425E1,2.287010787E0,-4.633202705E0,3.515840140E0
3.208232225E1,1.125398686E0,-4.516276519E0,4.227387228E0
3.209235925E1,3.601519391E-2,-5.782006919E0,3.751064855E0
3.210239725E1,-1.133844112E0,-6.434263240E0,3.509731554E0
3.211243425E1,-2.089565079E0,-5.479563782E0,2.668678579E0
3.212247125E1,-2.570022895E0,-4.040048870E0,2.103704231E0
3.213250925E1,-2.653147205E0,-2.798816550E0,2.285021857E0
3.214254625E1,-2.463045453E0,-1.647457688E0,2.630730150E0
3.215258425E1,-1.795309506E0,1.686196661E-1,3.423976289E0
3.216262125E1,-8.147183577E-1,1.547893054E0,3.857090370E0
3.217265925E1,6.266865934E-1,1.824833559E0,2.961330553E0
3.218269625E1,1.975541888E0,1.746062794E0,2.082699278E0
3.219273325E1,3.045331653E0,2.052100798E0,1.616744018E0
3.220277125E1,4.287393986E0,2.412814947E0,1.252287359E0
3.221280825E1,4.872355287E0,2.504105771E0,1.528016614E0
3.222284625E1,5.614375432E0,2.542113842E0,2.137408459E0
3.223288325E1,5.467716739E0,3.253127664E0,3.253007212E0
3.224292025E1,4.832543058E0,3.884237530E0,3.873775692E0
3.225295825E1,3.962210151E0,3.885536197E0,3.639460804E0
3.226299525E1,2.808979595E0,3.938620729E0,3.791815563E0
3.227303325E1,1.796357912E0,4.216620165E0,4.206291059E0
3.228307025E1,8.517438774E-1,4.329778991E0,4.097615878E0
3.229310725E1,-3.203745005E-1,4.189128896E0,3.835838372E0
3.230314525E1,-1.295553100E0,4.249901932E0,3.331560461E0
3.231318225E1,-1.798580292E0,4.276720186E0,2.987712021E0
3.232322025E1,-1.462738298E0,3.690838534E0,2.385015822E0
3.233325725E1,-5.553442767E-1,3.357043796E0,2.015774387E0
3.234329425E1,-1.541241261E-1,2.971319352E0,1.963501448E0
3.235333225E1,-1.439458779E-1,2.361307994E0,1.637349021E0
3.236336925E1,-3.653780343E-1,1.910384172E0,8.854152149E-1
3.237340725E1,-6.177919552E-1,1.685275140E0,-1.404355019E-1
3.238344425E1,-9.785296391E-1,1.474672465E0,-1.234375876E0
3.239348125E1,-1.542071127E0,1.026509698E0,-2.360732920E0
3.240351925E1,-2.084668474E0,3.509528071E-1,-3.569235159E0
3.241355625E1,-1.743459760E0,-2.639164174E-1,-4.923575435E0
3.242359425E1,-6.853779475E-1,-1.145981762E0,-6.537767728E0
3.243363271E1,3.013161588E-1,-2.201628721E0,-7.828020766E0
3.244366971E1,5.384460428E-1,-2.266480774E0,-8.411671121E0
3.245370771E1,-1.688554551E-1,-1.138832957E0,-7.850930741E0
3.246374471E1,-7.824849236E-1,-2.621616679E-1,-6.790846916E0
3.247378271E1,-1.170745671E0,2.478950465E-1,-4.737565565E0
3.248381971E1,-1.946892724E0,-1.980872941E-1,-2.156670064E0
3.249385671E1,-2.731932881E0,-1.917204364E0,1.631080806E-2
3.250389471E1,-3.766552083E0,-4.405206318E0,5.469652167E-1
3.251393171E1,-4.975701608E0,-7.749368699E0,-9.127512404E-1
3.252396971E1,-5.744899904E0,-1.072967230E1,-2.555335566E0
3.253400671E1,-6.211245173E0,-1.087269168E1,-7.296711177E-2
3.254404371E1,-4.630662967E0,-5.011642689E0,2.667919026E0
3.255408171E1,-1.662285057E0,3.151719403E0,6.435537933E0
3.256411871E1,3.630900919E-1,5.749328585E0,1.279752608E1
3.257415671E1,1.197618889E0,4.108896326E0,1.331490643E1
3.258419371E1,1.372085698E-2,1.626071497E0,1.012221793E1
3.259423071E1,-7.388267610E-1,-1.212076934E0,5.471339089E0
3.260426871E1,-5.164721332E-1,-3.020064080E0,1.134809487E0
3.261430571E1,3.572849762E-2,-3.627818998E0,2.987719622E-1
3.262434371E1,1.181060525E0,-2.611637821E0,1.120116604E0
3.263438071E1,2.151320154E0,-1.310196721E0,1.699699051E0
3.264441771E1,2.354794196E0,2.543930572E-1,1.861976243E0
3.265445571E1,2.379454243E0,1.745338324E0,1.130283450E0
3.266449271E1,2.104738896E0,2.237836434E0,3.680836871E-1
3.267453071E1,1.676613952E0,1.921140125E0,-4.770363182E-2
3.268456771E1,1.516255817E0,1.516474795E0,4.732736349E-3
3.269460471E1,1.298093569E0,1.030096380E0,1.875810170E-1
3.270464271E1,1.265261453E0,1.038608172E0,1.400867155E-1
3.271467971E1,1.441662156E0,1.589393082E0,-7.793636799E-2
3.272471771E1,1.562527173E0,2.060896765E0,-1.336658880E-1
3.273475471E1,1.393203794E0,2.074886228E0,-7.868261889E-2
3.274479171E1,1.617194839E0,1.668654429E0,1.026782763E-1
3.275482971E1,2.308867825E0,1.359922612E0,1.289685273E-1
3.276486671E1,2.025240882E0,1.230376380E0,-8.194171071E-1
3.277490471E1,1.555511391E0,1.177274306E0,-1.026062386E0
3.278494171E1,1.202529235E0,1.109489290E0,-9.311188066E-1
3.279497871E1,5.935141696E-1,1.358425725E0,-1.182579485E0
3.280501671E1,-3.419223672E-1,1.751648054E0,-9.913544834E-1
3.281505371E1,-1.186029196E0,1.786577566E0,-8.694944161E-1
3.282509171E1,-1.914272424E0,1.511253231E0,-1.637060169E0
3.283512871E1,-2.548148754E0,1.186022326E0,-2.886421874E0
3.284516571E1,-2.635288639E0,1.799861271E0,-4.046551559E0
3.285520371E1,-1.719717725E0,2.308528687E0,-4.138007859E0
3.286524071E1,-1.121163256E0,2.013658279E0,-3.257870341E0
3.287527871E1,-7.410211480E-1,1.443435470E0,-2.052926425E0
3.288531571E1,-3.587500691E-2,1.002720886E0,-2.958755440E-1
3.289535271E1,3.082659401E-1,1.488870674E-1,8.130576023E-1
3.290539071E1,5.823891109E-1,-1.011099946E0,-7.537740715E-1
3.291542771E1,4.153357677E-1,-1.995029635E0,-1.699999598E0
3.292546571E1,2.175705090E-1,-1.435386778E0,-2.901570255E0
3.293550271E1,-7.470812023E-1,-1.066301170E0,-5.704390978E0
3.294553971E1,-1.379578905E0,-1.608164983E0,-4.725254252E0
3.295557771E1,-8.273833537E-1,-2.503053857E0,-1.225557105E0
3.296561471E1,-1.733969875E-1,-3.211814747E0,-1.856359553E0
3.297565271E1,4.653759469E-1,-4.024819213E0,-4.043261331E0
3.298568971E1,9.151041600E-1,-4.832336066E0,-4.451980535E0
3.299572671E1,1.128723413E0,-4.849929169E0,-3.784165358E0
3.300576471E1,1.243682450E0,-3.946326774E0,-4.852557492E0
3.301580171E1,1.421970487E0,-2.737751153E0,-4.858352083E0
3.302583971E1,1.614985614E0,-2.178519355E0,-3.315799291E0
3.303587671E1,1.648298517E0,-3.404498044E0,-2.982116235E0
3.304591371E1,2.249878483E0,-4.607733988E0,-2.690175283E0
3.305595171E1,3.124693280E0,-3.848746101E0,-7.684463435E-1
3.306598871E1,3.813411669E0,-2.736888104E0,2.333198382E-1
3.307602671E1,3.359344676E0,-3.835082912E0,3.866214073E-1
3.308606371E1,2.472798609E0,-3.612670031E0,8.356957555E-1
3.309610071E1,1.342961448E0,-2.505367600E0,2.356340346E0
3.310613871E1,-3.650970756E-1,-1.995403857E0,3.478693948E0
3.311617571E1,-1.591594559E0,-2.602900327E0,3.300540397E0
3.312621371E1,-2.326122812E0,-4.194988976E0,2.216398787E0
3.313625071E1,-3.008647977E0,-6.010366418E0,1.717808463E0
3.314628771E1,-4.239183109E0,-6.973282968E0,9.574400479E-1
3.315632571E1,-7.852960895E0,-5.448352515E0,7.077587684E-2
3.316636271E1,-9.862386374E0,-4.127337860E0,2.584668124E-1
3.317640071E1,-7.564128907E0,-4.354127966E0,2.185864627E-1
3.318643771E1,-5.022932492E0,-3.310769516E0,8.131993973E-1
3.319647471E1,-2.803730257E0,-1.376307095E0,9.526823147E-1
3.320651271E1,-5.160496719E-1,6.920249891E-1,1.286918371E0
3.321654971E1,2.045287038E0,1.768458214E0,1.499184286E0
3.322658771E1,4.386484996E0,1.714143428E0,3.008494487E0
3.323662471E1,6.013558998E0,1.863645623E0,5.448374734E0
3.324666171E1,6.899042625E0,2.178638638E0,5.966702335E0
3.325669971E1,6.579131516E0,1.951595348E0,6.464977494E0
3.326673671E1,5.954535449E0,2.729144636E0,4.730896523E0
3.327677471E1,5.381910603E0,4.191304060E0,1.464260328E0
3.328681171E1,4.581174473E0,5.645821173E0,1.068651751E-1
3.329684871E1,3.331092684E0,6.612468247E0,6.136097342E-1
3.330688671E1,1.922211919E0,7.193773869E0,2.993967372E0
3.331692371E1,3.831718424E-1,8.743384835E0,4.699063696E0
3.332696171E1,-6.906647806E-1,9.264262406E0,5.636923465E0
3.333699871E1,-1.107075997E0,8.476150707E0,5.779847542E0
3.334703571E1,-9.776927564E-1,7.829645122E0,5.995948938E0
3.335707371E1,-7.590286718E-1,6.829590567E0,6.040018233E0
3.336711071E1,-5.855968934E-1,6.031343304E0,4.717437986E0
3.337714771E1,-4.246511132E-2,5.289198321E0,2.712878267E0
3.338718571E1,6.578868976E-1,4.565598367E0,7.282873741E-1
3.339722271E1,1.014842895E0,3.739796686E0,-1.377238557E0
3.340726071E1,9.274495326E-1,2.280208867E0,-4.270070440E0
3.341729771E1,4.096080545E-1,-3.691838408E-1,-8.193148978E0
3.342733471E1,-4.163965257E-1,-3.145719575E0,-1.097269895E1
3.343737088E1,-1.336008085E0,-3.644882342E0,-1.030536675E1
3.344740788E1,-2.962000937E0,-3.944056885E0,-1.081291326E1
3.345744588E1,-4.868650784E0,-4.966143749E0,-9.959151946E0
3.346748288E1,-5.884610351E0,-5.567323472E0,-7.475416120E0
3.347751988E1,-6.163076395E0,-4.607412976E0,-3.851385241E0
3.348755788E1,-4.805370170E0,-1.906060156E0,-6.499700600E-1
3.349759488E1,-2.729932841E0,-5.710455126E-1,-3.062713087E-2
3.350763288E1,-2.085246617E0,-2.276524537E0,-1.450183157E0
3.351766988E1,-2.978733329E0,-7.153933865E0,-3.112668774E0
3.352770688E1,-3.745019419E0,-1.438989715E1,-3.611970997E0
3.353774488E1,-1.718215283E0,-1.715164586E1,1.608018803E0
3.354778188E1,6.036693214E-1,-5.767269596E0,7.641101654E0
3.355781988E1,6.644780253E-1,7.298326178E0,1.367493002E1
3.356785688E1,3.294335917E-2,8.539332211E0,1.459760779E1
3.357789388E1,-3.240983290E0,4.953724263E0,9.821963403E0
3.358793188E1,-3.464139059E0,8.442531556E-1,3.330904403E-1
3.359796888E1,2.455756022E-1,-3.806669537E0,-4.994054849E0
3.360800688E1,5.550659493E0,-7.259874887E0,-6.485354456E-1
3.361804388E1,9.978236089E0,-8.160785224E0,5.650082039E0
3.362808088E1,1.011828743E1,-6.333582373E0,7.275046073E0
3.363811888E1,7.018118248E0,-2.739843872E0,3.691768241E0
3.364815588E1,4.322636617E0,-4.537790179E-2,6.668430778E-1
3.365819388E1,2.374835528E0,1.346927176E0,2.429567805E-1
3.366823088E1,1.073610774E0,1.336271210E0,8.570290294E-1
3.367826788E1,3.930469491E-1,1.259496099E0,1.730959143E0
3.368830588E1,1.182124279E-3,1.482203094E0,2.156192054E0
3.369834288E1,-2.744828111E-1,1.554257748E0,1.964123884E0
3.370838088E1,-1.185472541E-1,1.893241889E0,1.862121546E0
3.371841788E1,4.462309203E-1,2.083613198E0,1.696578977E0
3.372845488E1,7.902568234E-1,1.666735373E0,1.114733219E0
3.373849288E1,6.806795635E-1,5.404470330E-1,5.889108029E-1
3.374852988E1,4.607743344E-1,2.925964254E-1,-2.441212535E-1
3.375856788E1,-9.020638458E-2,1.007615005E0,-4.058914181E-1
3.376860488E1,-8.241759367E-1,2.298918788E0,-4.625135887E-1
3.377864188E1,-1.071575651E0,3.620164992E0,-2.977436928E-1
3.378867988E1,-1.701675118E0,3.988769959E0,-1.248274122E0
3.379871688E1,-2.129556525E0,4.118806188E0,-2.097040744E0
3.380875388E1,-2.133357946E0,4.432147949E0,-2.221750744E0
3.381879188E1,-1.839560064E0,4.565558022E0,-2.280554438E0
3.382882888E1,-1.378363561E0,4.204449186E0,-2.003458396E0
3.383886688E1,-6.655459461E-1,3.804605470E0,-4.344346013E-1
3.384890388E1,-1.748726785E-1,3.278383543E0,3.633793098E-1
3.385894088E1,-3.830815029E-1,2.139196830E0,-1.896363133E-1
3.386897888E1,-1.094906480E0,1.156439508E0,-8.692114109E-1
3.387901588E1,-1.892422110E0,-1.619976944E-1,-2.392059525E0
3.388905388E1,-2.919035011E0,-1.318733656E0,-3.456002074E0
3.389909088E1,-3.104599031E0,-2.166131444E0,-1.977428346E0
3.390912788E1,-1.509924305E0,-3.151341673E0,-2.311831779E0
3.391916588E1,8.075015049E-1,-4.225982142E0,-3.872436680E0
3.392920288E1,3.759619916E0,-4.427178985E0,-5.022368236E0
3.393924088E1,5.713993860E0,-4.093164393E0,-4.785728787E0
3.394927788E1,6.954049721E0,-3.558603752E0,-5.342227889E0
3.395931488E1,7.391886306E0,-2.810408655E0,-5.741983312E0
3.396935288E1,6.499379588E0,-1.868930336E0,-4.110605468E0
3.397938988E1,4.338259208E0,-1.775799394E0,-2.964790058E0
3.398942788E1,1.981726050E0,-3.185303471E0,-3.837165690E0
3.399946488E1,6.141861235E-1,-4.853928664E0,-3.888103709E0
3.400950188E1,1.035076600E0,-5.408200269E0,-2.174157478E0
3.401953988E1,2.622917393E0,-4.789551989E0,-1.095786047E0
3.402957688E1,3.445780556E0,-4.099885767E0,4.514768229E-1
3.403961488E1,3.144239060E0,-4.585630344E0,1.319256982E0
3.404965188E1,2.318847268E0,-5.260008436E0,1.586025671E0
3.405968888E1,7.127675481E-1,-5.031291087E0,1.933837500E0
3.406972688E1,-1.176354393E0,-3.558922425E0,3.495862543E0
3.407976388E1,-2.062836871E0,-2.887422917E0,5.137527979E0
3.408980188E1,-2.982900932E0,-4.608625104E0,4.800285138E0
3.409983888E1,-4.311054452E0,-5.973889148E0,3.406825821E0
3.410987588E1,-7.362767172E0,-5.384862278E0,1.724116439E0
3.411991388E1,-9.045408726E0,-5.934005874E0,9.095180225E-1
3.412995088E1,-7.824795442E0,-7.583334671E0,3.086067231E-1
3.413998788E1,-5.895717722E0,-5.899875092E0,-3.120156133E-1
3.415002588E1,-4.181635982E0,-2.873302476E0,-9.459062688E-2
3.416006288E1,-2.341756221E0,-9.273070067E-1,5.972126797E-2
3.417010088E1,-1.405423598E-1,6.987755996E-1,1.777919009E-2
3.418013788E1,1.773894371E0,1.320663237E0,-1.325914621E-2
3.419017488E1,4.046902392E0,1.869891034E0,1.432750560E0
3.420021288E1,5.713179928E0,2.301927180E0,4.760227618E0
3.421024988E1,7.250652659E0,3.074841966E0,6.562555829E0
3.422028788E1,7.953721284E0,3.333925075E0,6.717556745E0
3.423032488E1,7.707347099E0,3.255625010E0,6.643053278E0
3.424036188E1,6.513022896E0,3.766514953E0,4.822818846E0
3.425039988E1,5.242259797E0,4.975166588E0,2.324762896E0
3.426043688E1,3.738239572E0,6.143841979E0,1.130151888E0
3.427047488E1,1.823611053E0,5.989822810E0,3.204104901E0
3.428051188E1,4.704044062E-1,5.725590059E0,5.169521604E0
3.429054888E1,-9.995658745E-1,7.080192874E0,6.429053371E0
3.430058688E1,-2.890993811E0,8.663544028E0,6.601069100E0
3.431062388E1,-3.300093670E0,8.743733329E0,6.604583277E0
3.432066188E1,-1.675494064E0,7.855510865E0,6.548021405E0
3.433069888E1,-7.683532266E-1,7.430159841E0,6.009405720E0
3.434073588E1,-5.191947430E-1,6.689107702E0,4.336177306E0
3.435077388E1,-2.737987965E-2,5.407142508E0,1.803439182E0
3.436081088E1,6.207889456E-1,4.536742358E0,-7.365035892E-1
3.437084888E1,1.128442820E0,3.152218171E0,-4.219839642E0
3.438088588E1,9.882642299E-1,-2.054600483E-1,-9.132123519E0
3.439092288E1,-4.465540521E-1,-4.727254584E0,-1.330209284E1
3.440096088E1,-2.312527013E0,-5.254330789E0,-1.263895778E1
3.441099788E1,-4.400299627E0,-4.598827509E0,-1.332046246E1
3.442103488E1,-5.875285211E0,-4.817402278E0,-1.269999101E1
3.443107288E1,-6.336840441E0,-5.221693386E0,-7.985738883E0
3.444111021E1,-5.066348069E0,-4.326934320E0,3.720963389E-1
3.445114821E1,-2.861738730E0,-7.520583522E-1,3.406576437E0
3.446118521E1,-2.297259202E0,2.493846247E0,6.951216745E-1
3.447122221E1,-3.669104433E0,2.726982336E0,-1.281453563E0
3.448126021E1,-5.132277764E0,-7.616641581E-1,-2.120201565E0
3.449129721E1,-5.305409142E0,-6.901385604E0,-1.123504481E0
3.450133521E1,-3.543296326E0,-1.265287883E1,1.918265634E0
3.451137221E1,-1.263486385E0,-1.573668165E1,6.496079419E0
3.452140921E1,2.684801692E-1,-1.567408838E1,2.476476508E0
3.453144721E1,7.402655415E-1,-8.406781679E0,1.417587268E0
3.454148421E1,2.155036791E0,3.059259136E0,7.152745126E0
3.455152221E1,1.994894564E0,7.205491689E0,1.080405473E1
3.456155921E1,5.729478311E-1,6.459324406E0,8.386888282E0
3.457159621E1,6.489950368E-1,5.043553868E0,3.066158851E0
3.458163421E1,2.493089617E0,2.636603678E0,-9.730831039E-1
3.459167121E1,4.784645591E0,-1.696021737E0,2.685351330E0
3.460170821E1,5.214418865E0,-4.399972476E0,7.399736778E0
3.461174621E1,5.064107416E0,-3.819825187E0,6.533954759E0
3.462178321E1,4.457825997E0,-3.063305994E0,4.661196835E0
3.463182121E1,3.932547226E0,-3.086753914E0,2.924245465E0
3.464185821E1,3.091177332E0,-3.024888618E0,1.522427260E0
3.465189521E1,1.979374153E0,-2.352569915E0,7.891544040E-1
3.466193321E1,1.032520563E0,-1.203820665E0,4.964427884E-1
3.467197021E1,5.382350679E-1,1.479520977E-1,5.067828584E-1
3.468200821E1,5.960229540E-1,1.981024384E0,1.612631525E0
3.469204521E1,2.681348180E-1,2.863393199E0,2.098928079E0
3.470208221E1,-3.468024899E-1,3.000130922E0,1.871749864E0
3.471212021E1,-9.631711963E-1,3.392927574E0,1.169894609E0
3.472215721E1,-1.633450098E0,3.915042416E0,1.710965466E-1
3.473219521E1,-2.430558323E0,4.222237000E0,-7.809097568E-1
3.474223221E1,-3.060415423E0,4.625537590E0,-2.592973509E0
3.475226921E1,-3.059646807E0,4.681513571E0,-3.783073683E0
3.476230721E1,-2.095834463E0,4.433232608E0,-3.240376056E0
3.477234421E1,-5.734544192E-1,3.923618528E0,-1.555188625E0
3.478238221E1,9.124170721E-1,3.683902566E0,-5.429473025E-1
3.479241921E1,1.986572514E0,2.753159736E0,5.922609286E-1
3.480245621E1,2.147165708E0,2.489988254E0,2.478528880E0
3.481249421E1,1.339048345E0,2.001369186E0,2.796119229E0
3.482253121E1,7.876024067E-2,2.545567793E-1,-7.734236397E-2
3.483256821E1,-1.513411146E0,-7.201758242E-1,-4.331854752E0
3.484260621E1,-3.401641972E0,-1.374258816E0,-6.934790747E0
3.485264321E1,-3.389607525E0,-1.555681545E0,-6.282306969E0
3.486268121E1,-8.257179936E-1,-1.429599203E0,-3.803133141E0
3.487271821E1,1.269341348E0,-2.146073155E0,-2.503277805E0
3.488275521E1,1.996069562E0,-2.797835972E0,-2.024391428E0
3.489279321E1,2.571715372E0,-3.032239153E0,-2.829260663E0
3.490283021E1,2.883663157E0,-3.429833445E0,-4.088434580E0
3.491286821E1,3.479748201E0,-3.419264018E0,-3.905351241E0
3.492290521E1,3.959994349E0,-3.363750553E0,-3.497855274E0
3.493294221E1,3.495496800E0,-3.223909712E0,-3.999694312E0
3.494298021E1,2.449330663E0,-2.503557887E0,-4.178651270E0
3.495301721E1,1.345686981E0,-2.479679028E0,-2.955494740E0
3.496305521E1,3.675003543E-1,-3.357633780E0,-2.390742585E0
3.497309221E1,-1.609239994E-1,-4.463577903E0,-2.471550229E0
3.498312921E1,1.361610119E0,-3.840632504E0,-2.090010344E0
3.499316721E1,3.526111944E0,-1.511291823E0,8.297283795E-1
3.500320421E1,4.328901324E0,-1.610293955E0,2.566579762E0
3.501324121E1,4.177832075E0,-3.017144566E0,2.665939744E0
3.502327921E1,3.305498251E0,-4.197406214E0,3.282900517E0
3.503331621E1,2.008008115E0,-5.000345868E0,3.071935315E0
3.504335421E1,4.729927493E-1,-4.895453251E0,1.978850974E0
3.505339121E1,-1.082689454E0,-4.707485148E0,1.138172806E0
3.506342821E1,-1.870518294E0,-5.520494877E0,5.945993032E-1
3.507346621E1,-2.688868430E0,-6.679200765E0,1.020898125E0
3.508350321E1,-3.785006188E0,-7.751394174E0,1.637890474E0
3.509354121E1,-5.677379766E0,-7.212698967E0,2.006539879E0
